market_constraint,match_source,candidate_constraint,accepted_match,confidence,final_score,model_probability,rule_score,rule_score_v1,rule_score_v2,facility_score,contingency_score,voltage_match,voltage_near_match,token_overlap,zone_overlap,interface_keyword_match,embedding_similarity,best_score,second_best_score,score_margin,ambiguity_flag,low_score_flag,close_margin_flag
MILLBROO138 KV  MIL-NPO1,dayzer,MILLBROO_138 KV_MIL-NPO1:L345.KygerCreek-Marquis,True,low,0.522222,,0.522222,0.372222,0.522222,0.444444,0.0,1.0,1.0,0.833333,0.0,0.0,,0.522222,0.355714,0.166508,True,True,False
GLENDON_115KVGLE-NORW_1_LN,pano,NORTHWOO 115KV - GLENDON 115KV (GLENDON 115 KV GLE-NORW),True,low,0.533333,,0.533333,0.472222,0.533333,0.444444,1.0,0.0,0.0,0.666667,0.0,0.0,,0.533333,0.426667,0.10666599999999993,True,True,False
GLENDON_115KVGLE-NORW_1_LN,dayzer,GLENDON_115 KV_GLE-NORW:L500.Hosensack-SteelCity.5032,False,low,0.336923,,0.336923,0.2,0.336923,0.4,0.0,0.0,0.0,0.769231,0.0,0.0,,0.336923,0.205714,0.13120899999999996,True,True,False
ELKGARD2_138KVELK-LEB1_1_LN,pano,LEBANON 138KV - ELKGARD2 138KV (ELKGARD2 138 KV ELK-LEB1),True,low,0.547953,,0.547953,0.494444,0.547953,0.444444,1.0,0.0,0.0,0.736842,0.222222,1.0,,0.547953,0.476366,0.07158700000000001,True,True,False
ELKGARD2_138KVELK-LEB1_1_LN,dayzer,ELKGARD2_138 KV_ELK-LEB1:L500.Broadford-Sullivan (TVA) Tie,False,low,0.39902,,0.39902,0.2,0.39902,0.333333,0.0,0.0,0.0,0.823529,0.333333,1.0,,0.39902,0.355769,0.043250999999999984,True,True,True
PLUM    138 KV  PLU-UNI,pano,PLUM 138KV - UNIVERSA 138KV (PLUM 138 KV PLU-UNI),True,high,0.86369,,0.86369,0.841667,0.86369,0.75,1.0,1.0,1.0,0.857143,0.666667,0.0,,0.86369,0.649405,0.21428499999999995,False,False,False
PLUM    138 KV  PLU-UNI,dayzer,PLUM_138 KV_PLU-UNI:ACTUAL,True,medium,0.767143,,0.767143,0.600794,0.767143,0.857143,0.0,1.0,1.0,0.6,0.222222,0.0,,0.767143,0.683333,0.08381000000000005,False,False,False
MIDDLJCT 115 KV MIDDLJCT-YORKHAVE 977-1,pano,MIDDLJCT 115KV - YORKHAVE 115KV (MIDDLJCT 115 KV MID-YOR7),True,high,0.892857,,0.892857,0.88,0.892857,0.8,1.0,1.0,1.0,0.857143,0.8,0.0,,0.892857,0.68125,0.211607,False,False,False
MIDDLJCT 115 KV MIDDLJCT-YORKHAVE 977-1,dayzer,MIDDLJCT_115 KV_MID-YOR7:ACTUAL,True,low,0.637879,,0.637879,0.483333,0.637879,0.666667,0.0,1.0,1.0,0.545455,0.0,0.0,,0.637879,0.623333,0.014545999999999948,True,True,True
ALLLUD4J 138 KV ALLLUD4J-ALLDAM6 ALJ-ALL,pano,ALLLUD4J 138KV - ALLDAM6 138KV (ALLLUD4J 138 KV ALJ-ALL),True,high,0.887083,,0.887083,0.866667,0.887083,0.8,1.0,1.0,1.0,0.875,0.666667,0.0,,0.887083,0.68125,0.20583299999999993,False,False,False
ALLLUD4J 138 KV ALLLUD4J-ALLDAM6 ALJ-ALL,dayzer,ALLLUD4J_138 KV_ALJ-ALL:ACTUAL,True,low,0.633333,,0.633333,0.508333,0.633333,0.666667,0.0,1.0,1.0,0.5,0.25,0.0,,0.633333,0.59026,0.04307300000000003,True,True,True
ALLLUD4J_138KVALJ-ALL_1_LN,pano,ALLLUD4J 138KV - ALLDAM6 138KV (ALLLUD4J 138 KV ALJ-ALL),True,low,0.533333,,0.533333,0.472222,0.533333,0.444444,1.0,0.0,0.0,0.666667,0.0,0.0,,0.533333,0.488393,0.044939999999999924,True,True,True
ALLLUD4J_138KVALJ-ALL_1_LN,dayzer,ALLLUD4J_138 KV_ALJ-ALL:ACTUAL,False,low,0.361364,,0.361364,0.25,0.361364,0.5,0.0,0.0,0.0,0.363636,0.0,0.0,,0.361364,0.338889,0.022475000000000023,True,True,True
20 BRAID 345 KV 20 BRAID-66 E FRN 2001,pano,20 BRAID 345KV - 66 E FRN 345KV (20 BRAID 345 KV 2001),True,high,0.86369,,0.86369,0.841667,0.86369,0.75,1.0,1.0,1.0,0.857143,0.666667,0.0,,0.86369,0.86369,0.0,True,False,True
20 BRAID 345 KV 20 BRAID-66 E FRN 2001,dayzer,66 E FRN_345 KV_6608:ACTUAL,True,low,0.561429,,0.561429,0.435714,0.561429,0.571429,0.0,1.0,1.0,0.4,0.0,0.0,,0.561429,0.561429,0.0,True,True,True
BALCFALL_115KV9C_1_LN,pano,BALCFALL 115KV - GLASGOW4 115KV (BALCFALL 115 KV 9C),False,low,0.459341,,0.459341,0.392857,0.459341,0.285714,1.0,0.0,0.0,0.615385,0.0,0.0,,0.459341,0.459341,0.0,True,True,True
BALCFALL_115KV9C_1_LN,dayzer,LORE 6_161 KV_LN 4361:345L17102,False,low,0.238889,,0.238889,0.166667,0.238889,0.333333,0.0,0.0,0.0,0.222222,0.0,0.0,,0.238889,0.238889,0.0,True,True,True
MAPLEOE 138 KV MAPLEOE-JACKSNOE,pano,JACKSNOE 138KV - MAPLEOE 138KV (MAPLEOE 138 KV MAP-JAC1),True,high,0.93303,,0.93303,0.917172,0.93303,0.888889,1.0,1.0,1.0,0.933333,0.727273,0.0,,0.93303,0.826364,0.10666600000000004,False,False,False
MAPLEOE 138 KV MAPLEOE-JACKSNOE,dayzer,MAPLEOE_138 KV_MAP-JAC1:ACTUAL,True,low,0.692045,,0.692045,0.525,0.692045,0.75,0.0,1.0,1.0,0.545455,0.0,0.0,,0.692045,0.632308,0.05973700000000004,True,True,False
GREYSPT 115 KV  GRE-HARM,pano,HARMONYV 115KV - GREYSPT 115KV (GREYSPT 115 KV GRE-HARM),True,high,0.86369,,0.86369,0.841667,0.86369,0.75,1.0,1.0,1.0,0.857143,0.666667,0.0,,0.86369,0.702083,0.16160699999999995,False,False,False
GREYSPT 115 KV  GRE-HARM,dayzer,GREYSPT_115 KV_GRE-HARM:ACTUAL,True,medium,0.767143,,0.767143,0.600794,0.767143,0.857143,0.0,1.0,1.0,0.6,0.222222,0.0,,0.767143,0.683333,0.08381000000000005,False,False,False
ASHBURN 230 KV  227A,pano,ASHBURN 230 KV  227A,True,high,0.978571,,0.978571,0.957143,0.978571,1.0,1.0,1.0,1.0,1.0,0.571429,0.0,,0.978571,0.868571,0.10999999999999999,False,False,False
ASHBURN 230 KV  227A,dayzer,ASHBURN_230 KV_TX1:ACTUAL,False,low,0.435,,0.435,0.35,0.435,0.4,0.0,1.0,1.0,0.25,0.0,0.0,,0.435,0.395714,0.03928599999999999,True,True,True
MIDDLETO_138KVMID-MTP_1_LN,pano,MTPLEASN 138KV - MIDDLETO 138KV (MIDDLETO 138 KV MID-MTP),False,low,0.218182,,0.218182,0.222222,0.218182,0.444444,0.0,0.0,0.0,0.363636,0.0,0.0,,0.218182,0.216667,0.0015149999999999886,True,True,True
MIDDLETO_138KVMID-MTP_1_LN,dayzer,MIDDLETO_138 KV_MID-MTP:ACTUAL,False,low,0.391667,,0.391667,0.3,0.391667,0.5,0.0,0.0,0.0,0.666667,0.5,0.0,,0.391667,0.328889,0.062778,True,True,False
SHEPLJCT138 KV  SHE-SMI,pano,SMITHTON 138KV - SHEPLJCT 138KV (SHEPLJCT 138 KV SHE-SMI),True,medium,0.737987,,0.737987,0.704545,0.737987,0.5,1.0,1.0,1.0,0.714286,0.545455,0.0,,0.737987,0.630844,0.10714299999999999,True,True,False
SHEPLJCT138 KV  SHE-SMI,dayzer,SHEPLJCT_138 KV_SHE-SMI:ACTUAL,True,low,0.561429,,0.561429,0.460714,0.561429,0.571429,0.0,1.0,1.0,0.4,0.25,0.0,,0.561429,0.522222,0.03920699999999999,True,True,True
BIGPINET138 KV  BIG-KIS,pano,KISKIVAL 138KV - BIGPINET 138KV (BIGPINET 138 KV BIG-KIS),True,medium,0.737987,,0.737987,0.704545,0.737987,0.5,1.0,1.0,1.0,0.714286,0.545455,0.0,,0.737987,0.630844,0.10714299999999999,True,True,False
BIGPINET138 KV  BIG-KIS,dayzer,BIGPINET_138 KV_BIG-KIS:ACTUAL,True,low,0.561429,,0.561429,0.460714,0.561429,0.571429,0.0,1.0,1.0,0.4,0.25,0.0,,0.561429,0.529545,0.03188399999999991,True,True,True
MUSEVILL138 KV  MUS-SMIT,pano,MUSEVILL 138KV - SMITHMOU 138KV (MUSEVILL 138 KV MUS-SMIT),True,medium,0.737987,,0.737987,0.704545,0.737987,0.5,1.0,1.0,1.0,0.714286,0.545455,0.0,,0.737987,0.523701,0.21428599999999998,True,True,False
MUSEVILL138 KV  MUS-SMIT,dayzer,MUSEVILL_138 KV_MUS-SMIT:ACTUAL,True,low,0.561429,,0.561429,0.460714,0.561429,0.571429,0.0,1.0,1.0,0.4,0.25,0.0,,0.561429,0.522222,0.03920699999999999,True,True,True
REMINGTN230 KV  TX3,pano,REMINGTN 230KV - REMINGTN 115KV (REMINGTN 230 KV TX3),True,low,0.653333,,0.653333,0.606667,0.653333,0.333333,1.0,1.0,1.0,0.666667,0.4,0.0,,0.653333,0.503896,0.14943700000000004,True,True,False
REMINGTN230 KV  TX3,dayzer,BULLRUN_230 KV_TX3:ACTUAL,False,low,0.435,,0.435,0.35,0.435,0.4,0.0,1.0,1.0,0.25,0.0,0.0,,0.435,0.435,0.0,True,True,True
NAZARETH69 KV   NAZ-SIE2,pano,NAZARETH69 KV   NAZ-SIE2,True,low,0.666071,,0.666071,0.707143,0.666071,1.0,0.0,1.0,1.0,0.75,0.571429,0.0,,0.666071,0.663333,0.002738000000000018,True,True,True
NAZARETH69 KV   NAZ-SIE2,dayzer,NAMPTON_138 KV_NHA-SIE2:ACTUAL,False,low,0.235714,,0.235714,0.182857,0.235714,0.285714,0.0,0.0,0.0,0.5,0.4,0.0,,0.235714,0.178571,0.057143,True,True,False
EDGEWATE_138KVEDG-LOY_1_LN,pano,LOYALHAN 138KV - EDGEWATE 138KV (EDGEWATE 138 KV EDG-LOY),False,low,0.218182,,0.218182,0.222222,0.218182,0.444444,0.0,0.0,0.0,0.363636,0.0,0.0,,0.218182,0.216667,0.0015149999999999886,True,True,True
EDGEWATE_138KVEDG-LOY_1_LN,dayzer,EDGEWATE_138 KV_EDG-LOY:ACTUAL,False,low,0.391667,,0.391667,0.3,0.391667,0.5,0.0,0.0,0.0,0.666667,0.5,0.0,,0.391667,0.328889,0.062778,True,True,False
BUCKSKIN69 KV   BUC-GRE1,pano,BUCKSKIN 69KV - GREENFIE 69KV (BUCKSKIN 69 KV BUC-GRE1),True,medium,0.732937,,0.732937,0.694444,0.732937,0.5,1.0,1.0,1.0,0.714286,0.444444,0.0,,0.732937,0.518651,0.21428599999999998,True,True,False
BUCKSKIN69 KV   BUC-GRE1,dayzer,BUCKSKIN_69 KV_BUC-GRE1:ACTUAL,True,low,0.561429,,0.561429,0.435714,0.561429,0.571429,0.0,1.0,1.0,0.4,0.0,0.0,,0.561429,0.522222,0.03920699999999999,True,True,True
ALLLUD4J_138KVALJ-ALL_1_LN,pano,ALLLUD4J 138KV - ALLDAM6 138KV (ALLLUD4J 138 KV ALJ-ALL),True,low,0.530769,,0.530769,0.472222,0.530769,0.444444,1.0,0.0,0.0,0.615385,0.0,0.0,,0.530769,0.455844,0.07492500000000002,True,True,False
ALLLUD4J_138KVALJ-ALL_1_LN,dayzer,ALLLUD4J_138 KV_ALJ-ALL:ACTUAL,False,low,0.365,,0.365,0.25,0.365,0.5,0.0,0.0,0.0,0.4,0.0,0.0,,0.365,0.361616,0.003383999999999998,True,True,True
FRDRKSBG115 KV  FRE-TRIA,pano,FRDRKSBG 115KV - TRIAGLTP 115KV (FRDRKSBG 115 KV FRE-TRIA),True,medium,0.737987,,0.737987,0.704545,0.737987,0.5,1.0,1.0,1.0,0.714286,0.545455,0.0,,0.737987,0.507987,0.22999999999999998,True,True,False
FRDRKSBG115 KV  FRE-TRIA,dayzer,FRDRKSBG_115 KV_FRE-TRIA:L500.Midlothian-NorthAnna.576,True,low,0.522222,,0.522222,0.400794,0.522222,0.444444,0.0,1.0,1.0,0.833333,0.285714,0.0,,0.522222,0.456154,0.06606799999999996,True,True,False
HOMERCIT 230 KV HOMERCIT-SHELOCTA KHC 2014,pano,SHELOCTA 230KV - HOMERCIT 230KV (HOMERCIT 230 KV HOM-SHE),True,high,0.854163,,0.854163,0.835065,0.854163,0.727273,1.0,1.0,1.0,0.823529,0.714286,0.0,,0.854163,0.748281,0.10588200000000003,False,False,False
HOMERCIT 230 KV HOMERCIT-SHELOCTA KHC 2014,dayzer,HOMERCIT_230 KV_HOM-SHE:ACTUAL,True,low,0.586154,,0.586154,0.468182,0.586154,0.6,0.0,1.0,1.0,0.461538,0.181818,0.0,,0.586154,0.555,0.031153999999999904,True,True,True
GLENDON 115 KV GLENDON-HOSENSAC 914,pano,GLENDON 115KV - HOSENSME 115KV (GLENDON 115 KV GLE-HOS),True,medium,0.820769,,0.820769,0.794872,0.820769,0.666667,1.0,1.0,1.0,0.8,0.615385,0.0,,0.820769,0.77619,0.044578999999999924,True,False,True
GLENDON 115 KV GLENDON-HOSENSAC 914,dayzer,GLENDON_115 KV_GLE-HOS:ACTUAL,True,low,0.692045,,0.692045,0.545,0.692045,0.75,0.0,1.0,1.0,0.545455,0.2,0.0,,0.692045,0.633333,0.058711999999999986,True,True,False
PIPECREE138 KV  MUL-PIP1,pano,PIPECREE138 KV  MUL-PIP1,True,high,0.983333,,0.983333,0.966667,0.983333,1.0,1.0,1.0,1.0,1.0,0.666667,0.0,,0.983333,0.663333,0.32000000000000006,False,False,False
PIPECREE138 KV  MUL-PIP1,dayzer,MULLENSV_138 KV_MUL-PIN1:L138.GlenLyn-Hinton,False,low,0.312626,,0.312626,0.261111,0.312626,0.222222,0.0,1.0,1.0,0.181818,0.0,0.0,,0.312626,0.1825,0.13012600000000002,True,True,False
HAYNIE_115KVHAY-PIN_1_LN,pano,PINEY 115KV - HAYNIE 115KV (HAYNIE 115 KV HAY-PIN),True,low,0.533333,,0.533333,0.472222,0.533333,0.444444,1.0,0.0,0.0,0.666667,0.0,0.0,,0.533333,0.426667,0.10666599999999993,True,True,False
HAYNIE_115KVHAY-PIN_1_LN,dayzer,HAYNIE_115 KV_HAY-PIN:ACTUAL,False,low,0.361364,,0.361364,0.25,0.361364,0.5,0.0,0.0,0.0,0.363636,0.0,0.0,,0.361364,0.336923,0.024441000000000046,True,True,True
ROXBURY 115 KV ROXBURY-SHADEGAP KR 1075,pano,ROXBURY 115 KV  ROX-SHA,True,high,0.861126,,0.861126,0.836538,0.861126,0.75,1.0,1.0,1.0,0.857143,0.615385,0.0,,0.861126,0.669038,0.19208799999999993,False,False,False
ROXBURY 115 KV ROXBURY-SHADEGAP KR 1075,dayzer,SHADEGAP_115 KV_SHA-THR:500/230.Hunterstown.T1,False,low,0.456154,,0.456154,0.35,0.456154,0.4,0.0,1.0,1.0,0.461538,0.0,0.0,,0.456154,0.443506,0.012647999999999993,True,True,True
ASPENSLR115 KV  ASP-SHAD,pano,SHADEGAP 115KV - ASPENSLR 115KV (ASPENSLR 115 KV ASP-SHAD),True,medium,0.737987,,0.737987,0.704545,0.737987,0.5,1.0,1.0,1.0,0.714286,0.545455,0.0,,0.737987,0.609253,0.1287339999999999,True,True,False
ASPENSLR115 KV  ASP-SHAD,dayzer,ASPENSLR_115 KV_ASP-SHAD:ACTUAL,True,low,0.561429,,0.561429,0.460714,0.561429,0.571429,0.0,1.0,1.0,0.4,0.25,0.0,,0.561429,0.522222,0.03920699999999999,True,True,True
HAYNIE 115 KV HAY-PIN,pano,PINEY 115KV - HAYNIE 115KV (HAYNIE 115 KV HAY-PIN),True,high,0.86369,,0.86369,0.841667,0.86369,0.75,1.0,1.0,1.0,0.857143,0.666667,0.0,,0.86369,0.817976,0.04571399999999992,True,False,True
HAYNIE 115 KV HAY-PIN,dayzer,HAYNIE_115 KV_HAY-PIN:ACTUAL,True,medium,0.767143,,0.767143,0.600794,0.767143,0.857143,0.0,1.0,1.0,0.6,0.222222,0.0,,0.767143,0.710227,0.05691599999999997,False,False,False
120_LOMB_T6_138TR82CT-S_XF,pano,120 LOMB 1KV - 120 LOMB 138KV (120 LOMB 138 KV TR84CT-S),False,low,0.196667,,0.196667,0.2,0.196667,0.4,0.0,0.0,0.0,0.333333,0.0,0.0,,0.196667,0.196667,0.0,True,True,True
120_LOMB_T6_138TR82CT-S_XF,dayzer,120 LOMB_138 KV_TR82CT-S:ACTUAL,False,low,0.348889,,0.348889,0.322222,0.348889,0.444444,0.0,0.0,0.0,0.6,1.0,0.0,,0.348889,0.348889,0.0,True,True,True
BIGPINET138 KV  BIG-KIS,pano,KISKIVAL 138KV - BIGPINET 138KV (BIGPINET 138 KV BIG-KIS),True,medium,0.737987,,0.737987,0.704545,0.737987,0.5,1.0,1.0,1.0,0.714286,0.545455,0.0,,0.737987,0.655556,0.08243099999999992,True,True,False
BIGPINET138 KV  BIG-KIS,dayzer,BIGPINET_138 KV_BIG-KIS:ACTUAL,True,low,0.561429,,0.561429,0.460714,0.561429,0.571429,0.0,1.0,1.0,0.4,0.25,0.0,,0.561429,0.529545,0.03188399999999991,True,True,True
WESTWOOD XF 1 L/O EUGENE-DEQUINE 345KV,pano,WESTWOOD 345KV - WESTWOOD 138KV (WESTWOOD 345 KV 1),True,medium,0.714935,,0.714935,0.679365,0.714935,0.444444,1.0,1.0,1.0,0.727273,0.571429,0.0,,0.714935,0.525844,0.189091,True,True,False
WESTWOOD XF 1 L/O EUGENE-DEQUINE 345KV,dayzer,WESTWOOD_345 KV_1:Eugene-Dequine 345 kV,True,low,0.65,,0.65,0.483333,0.65,0.666667,0.0,1.0,1.0,0.666667,0.0,0.0,,0.65,0.6,0.050000000000000044,True,True,False
AMOS 345 KV AMOS-KANAWHAR,pano,AMOS 345KV - KANAWHAR 345KV (AMOS 345 KV AMO-KAN1),True,high,0.93303,,0.93303,0.917172,0.93303,0.888889,1.0,1.0,1.0,0.933333,0.727273,0.0,,0.93303,0.614935,0.318095,False,False,False
AMOS 345 KV AMOS-KANAWHAR,dayzer,AMOS_345 KV_AMO-KAN1:L765.Amos-Culloden,True,low,0.633333,,0.633333,0.483333,0.633333,0.666667,0.0,1.0,1.0,0.5,0.0,0.0,,0.633333,0.633333,0.0,True,True,True
WAKRON 138 KV WAK-02B,pano,WAKRON  -02BRUSH  WAK-02B   B  138 KV,True,high,0.915201,,0.915201,0.895238,0.915201,0.857143,1.0,1.0,1.0,0.923077,0.666667,0.0,,0.915201,0.875,0.04020100000000004,True,False,True
WAKRON 138 KV WAK-02B,dayzer,WAKRON_138 KV_WAK-02B:ACTUAL,True,medium,0.767143,,0.767143,0.578571,0.767143,0.857143,0.0,1.0,1.0,0.6,0.0,0.0,,0.767143,0.710227,0.05691599999999997,False,False,False
COLONIAL115 KV COL-ROC1,pano,COLONIAL115 KV  COL-ROC1,True,high,0.978571,,0.978571,0.957143,0.978571,1.0,1.0,1.0,1.0,1.0,0.571429,0.0,,0.978571,0.886111,0.09245999999999999,False,False,False
COLONIAL115 KV COL-ROC1,dayzer,COLONIAL_115 KV_COL-ROC1:ACTUAL,True,low,0.561429,,0.561429,0.435714,0.561429,0.571429,0.0,1.0,1.0,0.4,0.0,0.0,,0.561429,0.522222,0.03920699999999999,True,True,True
46_DESPL_T7_345TR84CT-P_XF,pano,46 DESPL 345KV - 46 DESPL 1KV (46 DESPL 345 KV TR84CT-P),False,low,0.196667,,0.196667,0.2,0.196667,0.4,0.0,0.0,0.0,0.333333,0.0,0.0,,0.196667,0.146753,0.049914000000000014,True,True,True
46_DESPL_T7_345TR84CT-P_XF,dayzer,46 DESPL_345 KV_TR84CT-P:ACTUAL,False,low,0.348889,,0.348889,0.322222,0.348889,0.444444,0.0,0.0,0.0,0.6,1.0,0.0,,0.348889,0.348889,0.0,True,True,True
LAKVEW_138KVLAK-GRE1_1_LN,pano,LAKVEW 138KV - GREENFOE 138KV (LAKVEW 138 KV LAK-GRE1),True,low,0.533333,,0.533333,0.472222,0.533333,0.444444,1.0,0.0,0.0,0.666667,0.0,0.0,,0.533333,0.487912,0.045420999999999934,True,True,True
LAKVEW_138KVLAK-GRE1_1_LN,dayzer,LAKVEW_138 KV_LAK-GRE1:ACTUAL,False,low,0.361364,,0.361364,0.25,0.361364,0.5,0.0,0.0,0.0,0.363636,0.0,0.0,,0.361364,0.322222,0.03914200000000001,True,True,True
BOXWOOD 138 KV  BOX-REU1,pano,REUSENS 138KV - BOXWOOD 138KV (BOXWOOD 138 KV BOX-REU1),True,high,0.860357,,0.860357,0.835,0.860357,0.75,1.0,1.0,1.0,0.857143,0.6,0.0,,0.860357,0.716667,0.14368999999999998,False,False,False
BOXWOOD 138 KV  BOX-REU1,dayzer,BOXWOOD_138 KV_BOX-REU1:ACTUAL,True,medium,0.767143,,0.767143,0.578571,0.767143,0.857143,0.0,1.0,1.0,0.6,0.0,0.0,,0.767143,0.683333,0.08381000000000005,False,False,False
77 MAZON-0108 0108 2 B 138 KV,pano,7713    -77 MAZON 7713 1    A  138 KV,True,low,0.5,,0.5,0.55,0.5,0.666667,0.0,1.0,1.0,0.333333,0.666667,0.0,,0.5,0.5,0.0,True,True,True
77 MAZON-0108 0108 2 B 138 KV,dayzer,77 MAZON_138 KV_1205 4:ACTUAL,True,low,0.555,,0.555,0.44,0.555,0.5,0.0,1.0,1.0,0.8,0.4,0.0,,0.555,0.555,0.0,True,True,True
BIGPINET138 KV  BIG-GAR,pano,GARRNJCT 138KV - BIGPINET 138KV (BIGPINET 138 KV BIG-GAR),True,medium,0.737987,,0.737987,0.704545,0.737987,0.5,1.0,1.0,1.0,0.714286,0.545455,0.0,,0.737987,0.655556,0.08243099999999992,True,True,False
BIGPINET138 KV  BIG-GAR,dayzer,BIGPINET_138 KV_BIG-GAR:500/230.Keystone.T4,True,low,0.529545,,0.529545,0.428571,0.529545,0.5,0.0,1.0,1.0,0.545455,0.285714,0.0,,0.529545,0.522222,0.0073230000000000794,True,True,True
FOSTORIA138 KV  FOS-MEL1,pano,FOSTORIA138 KV  FOS-MEL1,True,high,0.975,,0.975,0.95,0.975,1.0,1.0,1.0,1.0,1.0,0.5,0.0,,0.975,0.648077,0.32692299999999996,False,False,False
FOSTORIA138 KV  FOS-MEL1,dayzer,HOWARD2_138 KV_HOW-MEL1:ACTUAL,False,low,0.353896,,0.353896,0.292857,0.353896,0.285714,0.0,1.0,1.0,0.181818,0.0,0.0,,0.353896,0.351429,0.002466999999999997,True,True,True
HAZARD  161 KV  HAZ-WOO,pano,WOOTEN 161KV - HAZARD 161KV (HAZARD 161 KV HAZ-WOO),True,high,0.86369,,0.86369,0.841667,0.86369,0.75,1.0,1.0,1.0,0.857143,0.666667,0.0,,0.86369,0.655556,0.20813399999999993,False,False,False
HAZARD  161 KV  HAZ-WOO,dayzer,HAZARD_161 KV_HAZ-WOO:ACTUAL,True,medium,0.767143,,0.767143,0.600794,0.767143,0.857143,0.0,1.0,1.0,0.6,0.222222,0.0,,0.767143,0.683333,0.08381000000000005,False,False,False
FACEROCK 115 KV FACEROCK 1 XFORMER,pano,FACEROCK 2        XFORMER   L  69 KV,True,low,0.58619,,0.58619,0.610714,0.58619,0.8,0.5,0.0,0.0,0.666667,0.857143,0.0,,0.58619,0.58619,0.0,True,True,True
FACEROCK 115 KV FACEROCK 1 XFORMER,dayzer,FACEROCK_115 KV_1:500/230.Conastone.500-4,False,low,0.476667,,0.476667,0.35,0.476667,0.4,0.0,1.0,1.0,0.666667,0.0,0.0,,0.476667,0.443333,0.03333400000000003,True,True,True
CEDARCRE 138 KV CEDARCRE-CLAYTON 13832,pano,CEDARCRE 138KV - CLAYTON 138KV (CEDARCRE 138 KV CED-CLA),True,high,0.894524,,0.894524,0.883333,0.894524,0.8,1.0,1.0,1.0,0.857143,0.833333,0.0,,0.894524,0.705,0.18952400000000003,False,False,False
CEDARCRE 138 KV CEDARCRE-CLAYTON 13832,dayzer,CEDARCRE_138 KV_CED-CLA:ACTUAL,True,low,0.637879,,0.637879,0.505556,0.637879,0.666667,0.0,1.0,1.0,0.545455,0.222222,0.0,,0.637879,0.623333,0.014545999999999948,True,True,True
BIGPINET138 KV  BIG-KIS,pano,KISKIVAL 138KV - BIGPINET 138KV (BIGPINET 138 KV BIG-KIS),True,medium,0.738333,,0.738333,0.71,0.738333,0.5,1.0,1.0,1.0,0.666667,0.6,0.0,,0.738333,0.55494,0.18339300000000003,True,True,False
BIGPINET138 KV  BIG-KIS,dayzer,BIGPINET_138 KV_BIG-KIS:ACTUAL,True,low,0.565873,,0.565873,0.464286,0.565873,0.571429,0.0,1.0,1.0,0.444444,0.285714,0.0,,0.565873,0.515,0.050872999999999946,True,True,False
SHAMPTON115 KV  93A,pano,SHAMPTON 115KV - WTKINSCR 115KV (SHAMPTON 115 KV 93A),True,low,0.648214,,0.648214,0.591667,0.648214,0.333333,1.0,1.0,1.0,0.714286,0.25,0.0,,0.648214,0.486667,0.16154699999999994,True,True,False
SHAMPTON115 KV  93A,dayzer,SHAMPTON_115 KV_93A:ACTUAL,False,low,0.432222,,0.432222,0.35,0.432222,0.4,0.0,1.0,1.0,0.222222,0.0,0.0,,0.432222,0.395833,0.036389000000000005,True,True,True
CARROLTO_138KVCAR-CLI1_1_LN,pano,CLIFTYCR 138KV - CARROLTO 138KV (CARROLTO 138 KV CAR-CLI1),False,low,0.218182,,0.218182,0.222222,0.218182,0.444444,0.0,0.0,0.0,0.363636,0.0,0.0,,0.218182,0.214286,0.003895999999999983,True,True,True
CARROLTO_138KVCAR-CLI1_1_LN,dayzer,CARROLTO_138 KV_CAR-CLI1:ACTUAL,False,low,0.391667,,0.391667,0.316667,0.391667,0.5,0.0,0.0,0.0,0.666667,0.666667,0.0,,0.391667,0.269697,0.12196999999999997,True,True,False
LEESVILL_138KVLEE-SMI1_1_LN,pano,SMITHMOU 138KV - LEESVILL 138KV (LEESVILL 138 KV LEE-SMI1),True,low,0.533333,,0.533333,0.472222,0.533333,0.444444,1.0,0.0,0.0,0.666667,0.0,0.0,,0.533333,0.428571,0.10476199999999997,True,True,False
LEESVILL_138KVLEE-SMI1_1_LN,dayzer,LEESVILL_138 KV_LEE-SMI1:ACTUAL,False,low,0.361364,,0.361364,0.25,0.361364,0.5,0.0,0.0,0.0,0.363636,0.0,0.0,,0.361364,0.322222,0.03914200000000001,True,True,True
HOPEWEL4230 KV  228A,pano,HOPEWEL4230 KV  211A,True,low,0.542222,,0.542222,0.55,0.542222,0.5,0.4,1.0,1.0,0.444444,0.5,0.0,,0.542222,0.503333,0.03888899999999995,True,True,True
HOPEWEL4230 KV  228A,dayzer,HOPEWEL4_230 KV_228A:ACTUAL,False,low,0.285,,0.285,0.2,0.285,0.4,0.0,0.0,0.0,0.25,0.0,0.0,,0.285,0.265714,0.01928599999999997,True,True,True
GARFLD_T138 KV  GAR-RIN,pano,RINGGOLD 138KV - GARFLD_T 138KV (GARFLD_T 138 KV GAR-RIN),False,low,0.475,,0.475,0.51,0.475,0.6,0.0,1.0,1.0,0.5,0.6,0.0,,0.475,0.366667,0.10833299999999996,True,True,False
GARFLD_T138 KV  GAR-RIN,dayzer,GARFLD_T_138 KV_GAR-RIN:ACTUAL,True,low,0.663333,,0.663333,0.540476,0.663333,0.666667,0.0,1.0,1.0,0.8,0.571429,0.0,,0.663333,0.356944,0.30638899999999997,True,True,False
