market_constraint,candidate_constraint,candidate_source,original_weighted_score,match_probability,refined_confidence_label,facility_score,contingency_score,voltage_match,zone_or_token_overlap,ambiguity_flag,manual_label
12 DRESDEN 38TR83 CT L 1 KV,12 DRESD 345KV - 12 DRESD 1KV (12 DRESD 345 KV TR83CT-P),pano,0.423485,0.6765526647525664,uncertain,0.181818,1.0,0.0,0.5,True,
MONR AE 230 KV MONR AE-NEWFREED R-2244,MONR AE_230 KV_MON #3:L230.NewFreedom-Cardiff.2310,dayzer,0.517857,0.28674201572899893,reject,0.5,0.0,1.0,0.428571,True,
MONR AE 230 KV MONR AE-NEWFREED R-2244,NEWFREED 230KV - MONR AE 230KV (MONR AE 230 KV MON-NEW),pano,0.911607,0.9889606401295948,high,0.833333,1.0,1.0,0.875,False,
ETOWANDA-NMESHOPP ETL 1057 B 115 KV,ETOWANDA_115 KV_ETO-NME:L500.Hopatcong-Lackawanna.5063,dayzer,0.508333,0.30268606388903363,reject,0.5,0.0,1.0,0.333333,True,
ETOWANDA-NMESHOPP ETL 1057 B 115 KV,ETOWANDA 230KV - HILLSIDE 230KV (ETOWANDA 230 KV ETO-HIL),pano,0.521948,0.7949333738306783,medium_high,0.363636,1.0,0.0,0.695652,False,
DUBOIS  115 KV  DUB-HAR,HARBESON_69 KV_HAR-SUS:ACTUAL,dayzer,0.205714,0.7253309773645041,uncertain,0.285714,0.0,0.0,0.2,True,
DUBOIS  115 KV  DUB-HAR,DUBOIS 115KV - HARVEYRN 115KV (DUBOIS 115 KV DUB-HAR),pano,0.86369,0.8692176180434715,medium_high,0.75,1.0,1.0,0.857143,False,
MORGANTO230 KV  T1,HUMMETAP_230 KV_HUM-STE:500/230.Juniata.T1,dayzer,0.360714,0.08809719102786927,reject,0.285714,0.0,1.0,0.25,True,
MORGANTO230 KV  T1,CRES DUQ345 KV  T1,pano,0.204286,0.174476926024339,reject,0.4,0.0,0.0,0.285714,True,
HOMERCIT345 KV  TR4_N,221 N HU_138 KV_14102 Z1:ACTUAL,dayzer,0.205714,0.40518195221173225,reject,0.285714,0.0,0.0,0.2,True,
HOMERCIT345 KV  TR4_N,HOMERCIT 230KV - HOMERCIT 345KV (HOMERCIT 345 KV TR4_N),pano,0.580714,0.8279027348748426,medium_high,0.5,1.0,0.0,0.714286,True,
BETHEL-RIVERTON RLU B 138 KV,BETHEL_138 KV_BET-RIVU:Mt. Storm-Greenland Gap 500 kV,dayzer,0.515,0.34015210187275885,reject,0.5,0.0,1.0,0.4,True,
BETHEL-RIVERTON RLU B 138 KV,RIVERTON 138KV - BETHEL 138KV (BETHEL 138 KV BET-RIVU),pano,0.889464,0.9615274673737662,high,0.8,1.0,1.0,0.875,False,
SHENANGO_138KVSHE-CRO2_1_LN,SB 74 6_161 KV_LN 4652:L345.Sub91-Davenport (MEC),dayzer,0.146667,0.45733333354335964,reject,0.2,0.0,0.0,0.166667,True,
SHENANGO_138KVSHE-CRO2_1_LN,SHENANGO 138KV - CROSSFE 138KV (SHENANGO 138 KV SHE-CRO2),pano,0.530769,0.9783987146578642,high,0.444444,1.0,0.0,0.615385,True,
VIENNA_VIE13813710_1_LN,SB 18 6_161 KV_LN 4447:OakGrove - Louisa 345 kV,dayzer,0.205714,0.33211743023845863,reject,0.285714,0.0,0.0,0.2,True,
VIENNA_VIE13813710_1_LN,VIENNA_VIE13813710_1_LN,pano,0.8,0.9234797366127587,high,1.0,1.0,0.0,1.0,False,
BEDINGTO 138 KV BEDINGTO-HARMOJCT BEM,BEDINGTO_138 KV_BED-HAR:L500.Bedington-Doubs,dayzer,0.521154,0.5774246749071867,uncertain,0.5,0.0,1.0,0.461538,True,
BEDINGTO 138 KV BEDINGTO-HARMOJCT BEM,BEDINGTO138 KV  BED-HAR,pano,0.50035,0.1203367906782134,reject,0.666667,0.0,1.0,0.545455,True,
127 MATT 138 KV 127 MATT-6604 6604 2,127 MATT_138 KV_6603 2:ACTUAL,dayzer,0.503571,0.2725354461065753,reject,0.5,0.0,1.0,0.285714,True,
127 MATT 138 KV 127 MATT-6604 6604 2,6604 138KV - 127 MATT 138KV (127 MATT 138 KV 6604 2),pano,0.743571,0.6516887765085402,uncertain,0.5,1.0,1.0,0.8,True,
KELFORD 115 KV  126A,KELFORD_115 KV_126A:L115.SouthJustice-DawsonsCrossRd-BynumsBridge.1015,dayzer,0.508333,0.6156635299664117,uncertain,0.5,0.0,1.0,0.333333,True,
KELFORD 115 KV  126A,KELFORD 115KV - EARLEYS 115KV (KELFORD 115 KV 126A),pano,0.822857,0.9198243551323105,high,0.666667,1.0,1.0,0.857143,False,
BURMA_T1_138T1_XF,AMOS_765 KV_6:AMOS 765-345KV XF #5,dayzer,0.205714,0.40518195221173225,reject,0.285714,0.0,0.0,0.2,True,
BURMA_T1_138T1_XF,BURMA 138KV - BURMA 115KV (BURMA 138 KV T1),pano,0.560714,0.9401551115005573,high,0.5,1.0,0.0,0.714286,True,
ALABAMA 230 KV ALABAMA-PALMERS 23088,BLUEPLAI 230-PALMERS 230,dayzer,0.245238,0.8675618564380169,medium_high,0.333333,0.0,0.0,0.285714,True,
ALABAMA 230 KV ALABAMA-PALMERS 23088,LINE    345 KV  DCC-PAL,pano,0.17,0.3467482160263154,reject,0.333333,0.0,0.0,0.266667,True,
WAKRON  138 KV  WAK-BAB1,WAKRON_138 KV_WAK-02B:345/138.Ashtabula.T8,dayzer,0.511364,0.7211869697609089,uncertain,0.5,0.0,1.0,0.363636,True,
WAKRON  138 KV  WAK-BAB1,WAKRON  -02BRUSH  WAK-02B   B  138 KV,pano,0.778938,0.7976110804922968,medium_high,0.571429,1.0,1.0,0.769231,False,
BEDINGTON - BLACK OAK REACTIVE TRANSFER INTERFACE,Black Oak - Bedington Interface,dayzer,0.55,0.6363032837024362,uncertain,0.615385,0.0,0.0,0.5,True,
BEDINGTON - BLACK OAK REACTIVE TRANSFER INTERFACE,BED-BLA contingency 18,pano,0.527055,0.8985392533184023,medium_high,0.5,0.857143,0.0,0.631579,True,
PANTEGO 115 KV  PAN-TERR,PANTEGO_115 KV_PAN-TERR:ACTUAL,dayzer,0.767143,0.7348026376282171,uncertain,0.857143,0.0,1.0,0.6,False,
PANTEGO 115 KV  PAN-TERR,TERRA 115KV - PANTEGO 115KV (PANTEGO 115 KV PAN-TERR),pano,0.86369,0.9647097839283009,high,0.75,1.0,1.0,0.857143,False,
ASHTABUL138 KV  ASH-04S1,ASHTABUL_345 KV_ASH-ERI:ACTUAL,dayzer,0.205714,0.3201133483968156,reject,0.285714,0.0,0.0,0.2,True,
ASHTABUL138 KV  ASH-04S1,ASHTABUL 138KV - SANBORN 138KV (ASHTABUL 138 KV ASH-04S4),pano,0.613294,0.8017943188183664,medium_high,0.25,1.0,1.0,0.571429,True,
BETHEL-RIVERTON RLU B 138 KV,BETHEL_138 KV_BET-RIVU:Mt. Storm-Greenland Gap 500 kV,dayzer,0.5125,0.29182936899638073,reject,0.5,0.0,1.0,0.375,True,
BETHEL-RIVERTON RLU B 138 KV,RIVERTON 138KV - BETHEL 138KV (BETHEL 138 KV BET-RIVU),pano,0.887778,0.970099080291042,high,0.8,1.0,1.0,0.888889,False,
BROADFO2138 KV  BRO-SAL1,BROADFO2_765 KV_BRO-JAC1:ACTUAL,dayzer,0.203896,0.6539060175078887,uncertain,0.285714,0.0,0.0,0.181818,True,
BROADFO2138 KV  BRO-SAL1,BROADFO2 138KV - SALTVILL 138KV (BROADFO2 138 KV BRO-SAL1),pano,0.584722,0.9790840489453225,high,0.5,1.0,0.0,0.75,False,
BARRCKRD_230KV233B1_1_LN,SB 74 6_161 KV_LN 4652:L345.Sub91-Davenport (MEC),dayzer,0.161111,0.26658111001657625,reject,0.222222,0.0,0.0,0.166667,True,
BARRCKRD_230KV233B1_1_LN,BREMO4  230 KV  TX9,pano,0.327273,0.4518497258678071,reject,0.0,1.0,0.0,0.545455,True,
NAGELAEP_138KVNAG-WKI1_1_LN,SB 74 6_161 KV_LN 4652:L345.Sub91-Davenport (MEC),dayzer,0.148182,0.6299586173569931,uncertain,0.2,0.0,0.0,0.181818,True,
NAGELAEP_138KVNAG-WKI1_1_LN,NILES_138KVNIL-EVE1_1_LN,pano,0.121591,0.21843324480712556,reject,0.25,0.0,0.0,0.181818,True,
EDINBUR4_138KVEDI-STR_1_LN,EDINBUR4_138 KV_TX4:138/115.Edinburg.TX3,dayzer,0.180682,0.4714929577198175,reject,0.25,0.0,0.0,0.181818,True,
EDINBUR4_138KVEDI-STR_1_LN,EDINBUR4 138KV - STRASBUR 138KV (EDINBUR4 138 KV EDI-STR),pano,0.533333,0.8661304558149582,medium_high,0.444444,1.0,0.0,0.666667,True,
HILLSBOR138 KV  HIL-SIN1,HILLTOP_115 KV_HIL-REE:ACTUAL,dayzer,0.205714,0.40518195221173225,reject,0.285714,0.0,0.0,0.2,True,
HILLSBOR138 KV  HIL-SIN1,WOOTEN 161KV - HAZARD 161KV (HAZARD 161 KV HAZ-WOO),pano,0.331429,0.9690322957352437,high,0.0,1.0,0.0,0.428571,True,
TILTONS2 138 KV TILTONSVILLE-WINDSOR APS,TILTONS2_138 KV_TIL-WIN:Harrison - Pruntytown 500 kV,dayzer,0.515,0.2871034647468588,reject,0.5,0.0,1.0,0.4,True,
TILTONS2 138 KV TILTONSVILLE-WINDSOR APS,TILTONS2 138KV - WIND APS 138KV (TILTONS2 138 KV TIL-WIN),pano,0.794534,0.6233224390163614,uncertain,0.615385,1.0,1.0,0.736842,True,
SMITHST_115KVSMI-ZIO_1_LN,GARDNERS_115 KV_GAR-TEX:L115.Cly-ES3CONEW-Raintree-SmithSt,dayzer,0.121667,0.3553539031323953,reject,0.166667,0.0,0.0,0.133333,True,
SMITHST_115KVSMI-ZIO_1_LN,ZIONSVIE 115KV - SMITHST 115KV (SMITHST 115 KV SMI-ZIO),pano,0.533333,0.8661304558149582,medium_high,0.444444,1.0,0.0,0.666667,True,
LINCOLN_115KVLIN-RILE_1_LN,LINCOLN_115 KV_LIN-STR:500/35.MtStorm.RSS6+U1-3 (RSS2.OOS Sctnlz F),dayzer,0.10619,0.8255061916586327,medium_high,0.142857,0.0,0.0,0.133333,True,
LINCOLN_115KVLIN-RILE_1_LN,LINCOLN 115 KV  LIN-STR,pano,0.135238,0.2147541559032045,reject,0.285714,0.0,0.0,0.133333,True,
IDYLWOO4 230 KV IDYLWOO4-CLARK4 202A,IDYLWOO4_230 KV_202A:L230.Brambleton-PolandRoad.2183,dayzer,0.505556,0.2612382982181541,reject,0.444444,0.0,1.0,0.666667,True,
IDYLWOO4 230 KV IDYLWOO4-CLARK4 202A,IDYLWOO4 230KV - CLARK4 230KV (IDYLWOO4 230 KV 202A),pano,0.850357,0.8257293214918964,medium_high,0.75,1.0,1.0,0.857143,False,1.0
NEWCOMER138 KV  NEW-SCO,NEWCOMER_138 KV_NEW-SCO:ACTUAL,dayzer,0.554762,0.4346736769275818,reject,0.571429,0.0,1.0,0.333333,True,
NEWCOMER138 KV  NEW-SCO,BELMONT 138 KV  BEL-MID,pano,0.501515,0.7384246461703717,uncertain,0.0,1.0,1.0,0.666667,True,
JUNIATA_T4_5002_XF,JUNIATA_500 KV_1:500/230.TMI.T1,dayzer,0.238889,0.3486258849922936,reject,0.333333,0.0,0.0,0.222222,True,
JUNIATA_T4_5002_XF,NOTTINGHM 2-3 SER DEV       A  230 KV,pano,0.325,0.4641772672997049,reject,0.0,1.0,0.0,0.5,True,
GUARDIAN138 KV  GUA-TWI1,DUMONT2_345 KV_DUM-TWI1:ACTUAL,dayzer,0.235714,0.6322355703411913,uncertain,0.285714,0.0,0.0,0.5,True,
GUARDIAN138 KV  GUA-TWI1,TWINBRAN 138KV - SBENDAEP 138KV (SBENDAEP 138 KV SBE-TWI1),pano,0.283611,0.06706065540183566,reject,0.25,0.0,1.0,0.222222,True,
OTTERRIV_115KV31A_1_LN,OTTERRIV_115 KV_31A:L765.Kammer-Belmont-Mountaineer,dayzer,0.161111,0.26658111001657625,reject,0.222222,0.0,0.0,0.166667,True,
OTTERRIV_115KV31A_1_LN,TIDD_AEP 138KV - MAHANSLA 138KV (MAHANSLA 138 KV MAH-TID),pano,0.32,0.8494457290286809,medium_high,0.0,1.0,0.0,0.4,True,
LINCOLN 115 KV  LIN-ORRT,LINWOOD2_138 KV_LIN-MAK:ACTUAL,dayzer,0.205714,0.7253309773645041,uncertain,0.285714,0.0,0.0,0.2,True,
LINCOLN 115 KV  LIN-ORRT,ORRTANNA 115KV - LINCOLN 115KV (LINCOLN 115 KV LIN-ORRT),pano,0.86369,0.8692176180434715,medium_high,0.75,1.0,1.0,0.857143,False,
COPPERST230 KV  COP-HUM,HUMMELCR_138 KV_HUM-GRE1:ACTUAL,dayzer,0.207937,0.5650601693641867,uncertain,0.285714,0.0,0.0,0.222222,True,
COPPERST230 KV  COP-HUM,COPPERST 230KV - HUMMELST 230KV (COPPERST 230 KV COP-HUM),pano,0.738333,0.9777789994890115,high,0.5,1.0,1.0,0.666667,True,
BLACKOAK_138KVBLA-JUN_1_LN,SB 18 6_161 KV_LN 4447:OakGrove - Louisa 345 kV,dayzer,0.1825,0.4668449626076561,reject,0.25,0.0,0.0,0.2,True,
BLACKOAK_138KVBLA-JUN_1_LN,BLACKOAK 138KV - JUNCTION 138KV (BLACKOAK 138 KV BLA-JUN),pano,0.543269,0.6699795616270419,uncertain,0.444444,1.0,0.0,0.615385,True,
FRDRKSBG230 KV  2083A,FRDRKSBG_230 KV_2083A:L230.Elmont-Hanover-FourRivers.2032,dayzer,0.330682,0.12220899560750478,reject,0.25,0.0,1.0,0.181818,True,
FRDRKSBG230 KV  2083A,FRDRKSBG 230KV - BIRCHWD 230KV (FRDRKSBG 230 KV 2083A),pano,0.647619,0.5939017004061584,uncertain,0.333333,1.0,1.0,0.666667,True,
SANDHIL2_138KVSAN-WAY_1_LN,WAYNECK_161 KV_WAY-WYEK:L161.Cooper-South Oak Hill,dayzer,0.120833,0.42521024403360524,reject,0.166667,0.0,0.0,0.125,True,
SANDHIL2_138KVSAN-WAY_1_LN,SANDHIL2 138KV - WAYMAN 138KV (SANDHIL2 138 KV SAN-WAY),pano,0.535294,0.9971897079996793,high,0.444444,1.0,0.0,0.705882,True,
MADDOXCR_345KVMAD-RPM_1_LN,SB 74 6_161 KV_LN 4652:L345.Sub91-Davenport (MEC),dayzer,0.145385,0.2677494521295748,reject,0.2,0.0,0.0,0.153846,True,
MADDOXCR_345KVMAD-RPM_1_LN,RPMONE 345KV - MADDOXCR 345KV (MADDOXCR 345 KV MAD-RPM),pano,0.533333,0.8476047950281744,medium_high,0.444444,1.0,0.0,0.666667,True,
WOLFHILL_138KVWOL-CON1_1_LN,CONEPREP138 KV CON-CON1 MUSKINGUM RIVER OHIO CENTRAL 345KV LINE,dayzer,0.123718,0.3535199753308585,reject,0.166667,0.0,0.0,0.153846,True,
WOLFHILL_138KVWOL-CON1_1_LN,VIENNA_VIE13813710_1_LN,pano,0.137662,0.2772896516562122,reject,0.285714,0.0,0.0,0.181818,True,
COOPER 115 KV COOPER-SEWARD HT 1069,COOPER_115 KV_COO-SEW:ACTUAL,dayzer,0.633333,0.6653615775967773,uncertain,0.666667,0.0,1.0,0.5,True,
COOPER 115 KV COOPER-SEWARD HT 1069,SEWARD 115KV - COOPER 115KV (COOPER 115 KV COO-SEW),pano,0.889464,0.8079466261117447,medium_high,0.8,1.0,1.0,0.875,False,
BAYS 138 KV BAY-WOL,BAYS_138 KV_BAY-WOL:ACTUAL,dayzer,0.757143,0.8677488783328218,medium_high,0.857143,0.0,1.0,0.5,False,
BAYS 138 KV BAY-WOL,BAYS 138KV - WOLFRUN 138KV (BAYS 138 KV BAY-WOL),pano,0.862714,0.8609783331793184,medium_high,0.75,1.0,1.0,0.888889,False,
ALLLUD4J 138 KV ALLLUD4J-ALLDAM6 ALJ-ALL,ALLLUD4J_138 KV_ALJ-ALL:L138.KiskiValley-AlleghenyLudlum2-ShaffersCorner,dayzer,0.515,0.38986993964550304,reject,0.5,0.0,1.0,0.4,True,
ALLLUD4J 138 KV ALLLUD4J-ALLDAM6 ALJ-ALL,ALLLUD4J 138KV - ALLDAM6 138KV (ALLLUD4J 138 KV ALJ-ALL),pano,0.887083,0.8143021020999494,medium_high,0.8,1.0,1.0,0.875,False,
DUBOIS  115 KV  DUB-ROC,DUBOIS_115 KV_DUB-ROC:ACTUAL,dayzer,0.807143,0.8722538539721282,medium_high,0.857143,0.0,1.0,1.0,False,1.0
DUBOIS  115 KV  DUB-ROC,LINE    500 KV  PEA-ROC,pano,0.212468,0.1635511766820472,reject,0.4,0.0,0.0,0.363636,True,
LEGENDT 138 KV  LEG-TORR,LORETTO_138 KV_LOR-VIE:ACTUAL,dayzer,0.175,0.08660783879495451,reject,0.0,0.0,1.0,0.25,True,
LEGENDT 138 KV  LEG-TORR,TORREY 138KV - LEGENDT 138KV (LEGENDT 138 KV LEG-TORR),pano,0.550833,0.9841005262902235,high,0.75,0.0,1.0,0.666667,True,
DUBOIS  115 KV  DUB-ROC,DUBOIS_115 KV_DUB-ROC:ACTUAL,dayzer,0.767143,0.7348026376282171,uncertain,0.857143,0.0,1.0,0.6,False,
DUBOIS  115 KV  DUB-ROC,ROCKTONM 115KV - DUBOIS 115KV (DUBOIS 115 KV DUB-ROC),pano,0.86369,0.9936140423332164,high,0.75,1.0,1.0,0.857143,False,
FRANKLI2138 KV  FRA-THO1,FIELDALE_138 KV_FIE-THO1:L500.MtStorm-Valley.550,dayzer,0.15873,0.643079861240123,uncertain,0.222222,0.0,0.0,0.142857,True,
FRANKLI2138 KV  FRA-THO1,THORNTON 138KV - FRANKLI2 138KV (FRANKLI2 138 KV FRA-THO1),pano,0.583889,0.9306836210342279,high,0.5,1.0,0.0,0.777778,True,
MALISZEW_138KVMAL-GEN1_1_LN,SB 74 6_161 KV_LN 4652:L345.Sub91-Davenport (MEC),dayzer,0.146667,0.30127007411926404,reject,0.2,0.0,0.0,0.166667,True,
MALISZEW_138KVMAL-GEN1_1_LN,MALISZEW 138KV - GENOA 138KV (MALISZEW 138 KV MAL-GEN1),pano,0.530769,0.8505332122062402,medium_high,0.444444,1.0,0.0,0.615385,True,
DOOMS4 500 KV DOOMS4 TX9 XFORMER,DOOMS4_500 KV_TX7:500/230.Dooms.TX9 (Sectionalize),dayzer,0.511364,0.3210140134821312,reject,0.5,0.0,1.0,0.363636,True,
DOOMS4 500 KV DOOMS4 TX9 XFORMER,DOOMS4   TX9      XFORMER   H  500 KV,pano,0.915201,0.9685989697147834,high,0.857143,1.0,1.0,0.923077,False,
CENTER-WESTPORT 110552 A 115 KV,CENTER 115 KV CEN-WES2 Westport-Center (110551) 115 KV line,dayzer,0.866667,0.8606506428376597,medium_high,1.0,0.0,1.0,0.666667,False,
CENTER-WESTPORT 110552 A 115 KV,WESTPORT 115KV - CENTER 115KV (CENTER 115 KV CEN-WES2),pano,0.930392,0.9703481404331287,high,0.888889,1.0,1.0,0.941176,False,
ALTAVSTA 138 KV ALTAVSTA TX3 XFORMER,ALTAVSTA_138 KV_TX3:L765.Cloverdale-JoshuaFalls,dayzer,0.522222,0.2878188491732192,reject,0.444444,0.0,1.0,0.833333,True,
ALTAVSTA 138 KV ALTAVSTA TX3 XFORMER,ALTAVSTA 115KV - ALTAVSTA 138KV (ALTAVSTA 138 KV TX3),pano,0.589286,0.6345165693892317,uncertain,0.5,1.0,0.0,0.714286,True,
HEBRON 69 KV HEBRON-MARDELA 6708-2,HEBRON_69 KV_HEB-ROC:ACTUAL,dayzer,0.515,0.33261297328846523,reject,0.5,0.0,1.0,0.4,True,
HEBRON 69 KV HEBRON-MARDELA 6708-2,MARDELA 69KV - HEBRON 69KV (HEBRON 69 KV HEB-MAR),pano,0.937821,0.9799549403620049,high,0.888889,1.0,1.0,0.923077,False,
ROCKWOOD_115KVROC-SOM_1_LN,BRIDGEWA_230 KV_BRI-SOM:Parlin-Red Oak-Sayreville (G1047) 230 kV line,dayzer,0.122619,0.47430844159100416,reject,0.166667,0.0,0.0,0.142857,True,
ROCKWOOD_115KVROC-SOM_1_LN,SOME PN 115KV - ROCKWOOD 115KV (ROCKWOOD 115 KV ROC-SOM),pano,0.508571,0.9235614178400339,high,0.4,1.0,0.0,0.571429,True,
JUNIATA 2 XFORMER H 500 KV,JUNIATA_500 KV_JUN-KEY:ACTUAL,dayzer,0.355714,0.13174551032890836,reject,0.285714,0.0,1.0,0.2,True,
JUNIATA 2 XFORMER H 500 KV,HUNTERST 4 BANK   XFORMER   H  230 KV,pano,0.572222,0.829676279969135,medium_high,0.571429,0.857143,0.0,0.714286,False,
BOONETWN_230KVBOO-SRE_1_LN,SB 74 6_161 KV_LN 4652:L345.Sub91-Davenport (MEC),dayzer,0.146667,0.2656502535812876,reject,0.2,0.0,0.0,0.166667,True,
BOONETWN_230KVBOO-SRE_1_LN,BOONETWN 230KV - SREADING 230KV (BOONETWN 230 KV BOO-SRE),pano,0.530769,0.8494070219507424,medium_high,0.444444,1.0,0.0,0.615385,True,
REMNTNCT230 KV  TX9,YORKTOW4_230 KV_TX9:345L2105 Kincaid-N.Pana-Coffeen 345 kV SPOG1-3-A,dayzer,0.295385,0.09321603486332297,reject,0.2,0.0,1.0,0.153846,True,
REMNTNCT230 KV  TX9,REMINGTN 115KV - REMNTNCT 115KV (REMINGTN 115 KV 6A),pano,0.341667,0.9203458591193324,high,0.0,1.0,0.0,0.5,True,
CEDARCRE230 KV  CED-SIL,CEDARCRE_230 KV_CED-SIL:ACTUAL,dayzer,0.561429,0.3807515731939355,reject,0.571429,0.0,1.0,0.4,True,
CEDARCRE230 KV  CED-SIL,CEDARCRE230 KV  CED-RED,pano,0.813889,0.757049297203359,medium_high,0.666667,1.0,1.0,0.833333,False,
0901 138 KV 0901 LINE 38L0901 2,51 MC CO_138 KV_5105:ACTUAL,dayzer,0.19,0.08647373063927671,reject,0.0,0.0,1.0,0.4,True,
0901 138 KV 0901 LINE 38L0901 2,08GRDALE 138KV - MIAMIFOR 138KV (MIAMIFOR 138 KV MIA-08G1),pano,0.166667,0.06647591022403934,reject,0.0,0.0,1.0,0.333333,True,
GREYSPT 115 KV  GRE-HARM,GREYSPT_115 KV_GRE-HARM:ACTUAL,dayzer,0.757143,0.8042467148786313,medium_high,0.857143,0.0,1.0,0.5,False,
GREYSPT 115 KV  GRE-HARM,HARMONYV 115KV - GREYSPT 115KV (GREYSPT 115 KV GRE-HARM),pano,0.862714,0.919605884925708,high,0.75,1.0,1.0,0.888889,False,
50045005 55,,dayzer,,,,,,,,,
50045005 55,PLYMOUTH 230KV - UPPERMER 230KV (PLYMOUTH 230 KV PLY-UPP),pano,0.343333,0.5272453987211413,uncertain,0.0,1.0,0.0,0.666667,True,
LEONKP 69 KV LEO-LEO1,LEONKP_69 KV_LEO-LEO1:ACTUAL,dayzer,0.807143,0.9882371658299288,high,0.857143,0.0,1.0,1.0,False,
LEONKP 69 KV LEO-LEO1,LEONIA  230 KV  LEO-NEW,pano,0.177778,0.70800117680135,uncertain,0.333333,0.0,0.0,0.333333,True,
1607 138 KV 1607 5,KRENDALE_138 KV_KRE-SEN:L500.Keystone-SouthBend.5001(513),dayzer,0.15,0.10073321255152853,reject,0.0,0.0,1.0,0.0,True,
1607 138 KV 1607 5,282 ZION 138KV - 16 WAUKE 138KV (16 WAUKE 138 KV 1609),pano,0.503571,0.5961296395312434,uncertain,0.0,1.0,1.0,0.571429,True,
BEAUMEAD230 KV  BEA-BUTR,BEAVER_138 KV_BEA-NAS1:L345.Beaver-DavisBesse,dayzer,0.180682,0.38400009118474976,reject,0.25,0.0,0.0,0.181818,True,
BEAUMEAD230 KV  BEA-BUTR,PLEASNTV 500KV - PLEASNTV 230KV (PLEASNTV 500 KV TX3),pano,0.335577,0.8423583228896075,medium_high,0.0,1.0,0.0,0.461538,True,
BLACKWAL230 KV  BLA-EDMO,BLAIRSVE_138 KV_BLA-SOC:345/138.Ashtabula.TR4,dayzer,0.180682,0.9198468130771216,high,0.25,0.0,0.0,0.181818,True,
BLACKWAL230 KV  BLA-EDMO,BLACKWAL 230KV - EDMONSON 230KV (BLACKWAL 230 KV BLA-EDMO),pano,0.737987,0.9651330220909127,high,0.5,1.0,1.0,0.714286,True,
20 BRAID 345 KV 20 BRAID-66 E FRN 2001,66 E FRN_345 KV_6607:765/345.Wilton.TR94,dayzer,0.508333,0.2647040287865527,reject,0.5,0.0,1.0,0.333333,True,
20 BRAID 345 KV 20 BRAID-66 E FRN 2001,20 BRAID 345KV - 66 E FRN 345KV (20 BRAID 345 KV 2001),pano,0.864583,0.8255938338283508,medium_high,0.75,1.0,1.0,0.875,False,
143 WOLF138 KV BT1-2 CB,JACKSONS_765 KV_. 1:L765.Jacksons Ferry -Cloverdale + 138 kV L CB,dayzer,0.180682,0.23008572013661047,reject,0.25,0.0,0.0,0.4,True,
143 WOLF138 KV BT1-2 CB,143 WOLF 345KV - 143 WOLF 1KV (143 WOLF 345 KV TR81CT-P),pano,0.338095,0.5912592307263403,uncertain,0.0,1.0,0.0,0.428571,True,
HAYNIE 115 KV HAY-PIN,HAYNIE_115 KV_HAY-PIN:ACTUAL,dayzer,0.767143,0.7060720339260184,uncertain,0.857143,0.0,1.0,0.6,False,
HAYNIE 115 KV HAY-PIN,PINEY 115KV - HAYNIE 115KV (HAYNIE 115 KV HAY-PIN),pano,0.86369,0.9558516976829303,high,0.75,1.0,1.0,0.857143,False,
HARRCOEK138 KV  HAR-RENA,HARRCOEK_138 KV_HAR-RENA:ACTUAL,dayzer,0.596429,0.8749135303961791,medium_high,0.571429,0.0,1.0,0.75,True,
HARRCOEK138 KV  HAR-RENA,BEDINGTO138 KV  BED-HAR,pano,0.325,0.1426220997549145,reject,0.333333,0.0,1.0,0.333333,True,
MERIDIAN345 KV  MER-TWI1,BEECHROA_138 KV_BEE-TWI1:ACTUAL,dayzer,0.205714,0.3822133709436448,reject,0.285714,0.0,0.0,0.2,True,
MERIDIAN345 KV  MER-TWI1,DUMONT2 345KV - TWINBRAN 345KV (DUMONT2 345 KV DUM-TWI1),pano,0.603571,0.8536859741780048,medium_high,0.25,1.0,1.0,0.571429,True,
DESOTO  345 KV  .  1,DESOTO_138 KV_DES-SEL:L345.EastLima-MaddoxCreek,dayzer,0.210714,0.43808558477196724,reject,0.285714,0.0,0.0,0.25,True,
DESOTO  345 KV  .  1,DESOTO 138KV - MAYFIELD 138KV (DESOTO 138 KV DES-MAY1),pano,0.1875,0.1460493918301227,reject,0.333333,0.0,0.0,0.5,True,
ELIMA_138KVELI-HAV1_1_LN,ELIMA_345 KV_2-P:345/138.FostoriaCentral.T1,dayzer,0.1825,0.2731821502089565,reject,0.25,0.0,0.0,0.2,True,
ELIMA_138KVELI-HAV1_1_LN,HAVILAND 138KV - ELIMA 138KV (ELIMA 138 KV ELI-HAV1),pano,0.530769,0.8741859611857505,medium_high,0.444444,1.0,0.0,0.615385,True,
EDMONSON230 KV  EDM-SEDG,EDMONSON_230 KV_EDM-SEDG:L500.BrunswickSwitchingStationHeritage-Wake.570,dayzer,0.522222,0.9853190227883677,high,0.444444,0.0,1.0,0.833333,True,
EDMONSON230 KV  EDM-SEDG,EDMONSON 230KV - SEDGEHIL 230KV (EDMONSON 230 KV EDM-SEDG),pano,0.737987,0.9651330220909127,high,0.5,1.0,1.0,0.714286,True,
KERR45 115 KV KERR45 -KERRDAM 45A,KERR45_115 KV_45A:193 LINE: KERRDAM-BUGGSISL,dayzer,0.767143,0.8712965186017371,medium_high,0.857143,0.0,1.0,0.6,False,
KERR45 115 KV KERR45 -KERRDAM 45A,KERR45 115KV - KERRDAM 115KV (KERR45 115 KV 45A),pano,0.915201,0.9890880213947757,high,0.857143,1.0,1.0,0.923077,False,
